method,column,row_index
iqr_outlier,MentHlth,204099
iqr_outlier,MentHlth,204102
iqr_outlier,MentHlth,204108
iqr_outlier,MentHlth,204109
iqr_outlier,MentHlth,204110
iqr_outlier,MentHlth,204115
iqr_outlier,MentHlth,204128
iqr_outlier,MentHlth,204129
iqr_outlier,MentHlth,204135
iqr_outlier,MentHlth,204137
iqr_outlier,MentHlth,204139
iqr_outlier,MentHlth,204141
iqr_outlier,MentHlth,204148
iqr_outlier,MentHlth,204157
iqr_outlier,MentHlth,204166
iqr_outlier,MentHlth,204170
iqr_outlier,MentHlth,204172
iqr_outlier,MentHlth,204184
iqr_outlier,MentHlth,204191
iqr_outlier,MentHlth,204198
iqr_outlier,MentHlth,204200
iqr_outlier,MentHlth,204203
iqr_outlier,MentHlth,204204
iqr_outlier,MentHlth,204218
iqr_outlier,MentHlth,204225
iqr_outlier,MentHlth,204227
iqr_outlier,MentHlth,204228
iqr_outlier,MentHlth,204231
iqr_outlier,MentHlth,204236
iqr_outlier,MentHlth,204240
iqr_outlier,MentHlth,204246
iqr_outlier,MentHlth,204248
iqr_outlier,MentHlth,204263
iqr_outlier,MentHlth,204266
iqr_outlier,MentHlth,204269
iqr_outlier,MentHlth,204274
iqr_outlier,MentHlth,204284
iqr_outlier,MentHlth,204285
iqr_outlier,MentHlth,204292
iqr_outlier,MentHlth,204296
iqr_outlier,MentHlth,204297
iqr_outlier,MentHlth,204300
iqr_outlier,MentHlth,204301
iqr_outlier,MentHlth,204306
iqr_outlier,MentHlth,204307
iqr_outlier,MentHlth,204311
iqr_outlier,MentHlth,204313
iqr_outlier,MentHlth,204315
iqr_outlier,MentHlth,204322
iqr_outlier,MentHlth,204327
iqr_outlier,MentHlth,204331
iqr_outlier,MentHlth,204336
iqr_outlier,MentHlth,204341
iqr_outlier,MentHlth,204349
iqr_outlier,MentHlth,204351
iqr_outlier,MentHlth,204355
iqr_outlier,MentHlth,204366
iqr_outlier,MentHlth,204368
iqr_outlier,MentHlth,204371
iqr_outlier,MentHlth,204375
iqr_outlier,MentHlth,204393
iqr_outlier,MentHlth,204396
iqr_outlier,MentHlth,204398
iqr_outlier,MentHlth,204399
iqr_outlier,MentHlth,204415
iqr_outlier,MentHlth,204417
iqr_outlier,MentHlth,204420
iqr_outlier,MentHlth,204426
iqr_outlier,MentHlth,204430
iqr_outlier,MentHlth,204447
iqr_outlier,MentHlth,204449
iqr_outlier,MentHlth,204453
iqr_outlier,MentHlth,204464
iqr_outlier,MentHlth,204467
iqr_outlier,MentHlth,204468
iqr_outlier,MentHlth,204470
iqr_outlier,MentHlth,204471
iqr_outlier,MentHlth,204475
iqr_outlier,MentHlth,204477
iqr_outlier,MentHlth,204480
iqr_outlier,MentHlth,204482
iqr_outlier,MentHlth,204484
iqr_outlier,MentHlth,204489
iqr_outlier,MentHlth,204500
iqr_outlier,MentHlth,204504
iqr_outlier,MentHlth,204506
iqr_outlier,MentHlth,204514
iqr_outlier,MentHlth,204519
iqr_outlier,MentHlth,204520
iqr_outlier,MentHlth,204522
iqr_outlier,MentHlth,204526
iqr_outlier,MentHlth,204527
iqr_outlier,MentHlth,204532
iqr_outlier,MentHlth,204533
iqr_outlier,MentHlth,204546
iqr_outlier,MentHlth,204557
iqr_outlier,MentHlth,204560
iqr_outlier,MentHlth,204571
iqr_outlier,MentHlth,204575
iqr_outlier,MentHlth,204578
iqr_outlier,MentHlth,204588
iqr_outlier,MentHlth,204598
iqr_outlier,MentHlth,204600
iqr_outlier,MentHlth,204603
iqr_outlier,MentHlth,204605
iqr_outlier,MentHlth,204607
iqr_outlier,MentHlth,204611
iqr_outlier,MentHlth,204618
iqr_outlier,MentHlth,204620
iqr_outlier,MentHlth,204621
iqr_outlier,MentHlth,204623
iqr_outlier,MentHlth,204625
iqr_outlier,MentHlth,204642
iqr_outlier,MentHlth,204643
iqr_outlier,MentHlth,204651
iqr_outlier,MentHlth,204652
iqr_outlier,MentHlth,204664
iqr_outlier,MentHlth,204680
iqr_outlier,MentHlth,204686
iqr_outlier,MentHlth,204689
iqr_outlier,MentHlth,204691
iqr_outlier,MentHlth,204692
iqr_outlier,MentHlth,204693
iqr_outlier,MentHlth,204720
iqr_outlier,MentHlth,204729
iqr_outlier,MentHlth,204732
iqr_outlier,MentHlth,204733
iqr_outlier,MentHlth,204738
iqr_outlier,MentHlth,204757
iqr_outlier,MentHlth,204764
iqr_outlier,MentHlth,204773
iqr_outlier,MentHlth,204776
iqr_outlier,MentHlth,204777
iqr_outlier,MentHlth,204792
iqr_outlier,MentHlth,204801
iqr_outlier,MentHlth,204802
iqr_outlier,MentHlth,204809
iqr_outlier,MentHlth,204815
iqr_outlier,MentHlth,204830
iqr_outlier,MentHlth,204832
iqr_outlier,MentHlth,204837
iqr_outlier,MentHlth,204839
iqr_outlier,MentHlth,204842
iqr_outlier,MentHlth,204845
iqr_outlier,MentHlth,204848
iqr_outlier,MentHlth,204851
iqr_outlier,MentHlth,204861
iqr_outlier,MentHlth,204868
iqr_outlier,MentHlth,204869
iqr_outlier,MentHlth,204871
iqr_outlier,MentHlth,204873
iqr_outlier,MentHlth,204877
iqr_outlier,MentHlth,204882
iqr_outlier,MentHlth,204898
iqr_outlier,MentHlth,204901
iqr_outlier,MentHlth,204904
iqr_outlier,MentHlth,204905
iqr_outlier,MentHlth,204907
iqr_outlier,MentHlth,204942
iqr_outlier,MentHlth,204948
iqr_outlier,MentHlth,204953
iqr_outlier,MentHlth,204987
iqr_outlier,MentHlth,204991
iqr_outlier,MentHlth,205008
iqr_outlier,MentHlth,205021
iqr_outlier,MentHlth,205023
iqr_outlier,MentHlth,205024
iqr_outlier,MentHlth,205029
iqr_outlier,MentHlth,205030
iqr_outlier,MentHlth,205031
iqr_outlier,MentHlth,205032
iqr_outlier,MentHlth,205041
iqr_outlier,MentHlth,205042
iqr_outlier,MentHlth,205044
iqr_outlier,MentHlth,205056
iqr_outlier,MentHlth,205062
iqr_outlier,MentHlth,205068
iqr_outlier,MentHlth,205071
iqr_outlier,MentHlth,205080
iqr_outlier,MentHlth,205090
iqr_outlier,MentHlth,205091
iqr_outlier,MentHlth,205092
iqr_outlier,MentHlth,205094
iqr_outlier,MentHlth,205099
iqr_outlier,MentHlth,205107
iqr_outlier,MentHlth,205115
iqr_outlier,MentHlth,205117
iqr_outlier,MentHlth,205121
iqr_outlier,MentHlth,205129
iqr_outlier,MentHlth,205139
iqr_outlier,MentHlth,205146
iqr_outlier,MentHlth,205147
iqr_outlier,MentHlth,205151
iqr_outlier,MentHlth,205153
iqr_outlier,MentHlth,205154
iqr_outlier,MentHlth,205157
iqr_outlier,MentHlth,205169
iqr_outlier,MentHlth,205171
iqr_outlier,MentHlth,205193
iqr_outlier,MentHlth,205201
iqr_outlier,MentHlth,205203
iqr_outlier,MentHlth,205214
iqr_outlier,MentHlth,205224
iqr_outlier,MentHlth,205229
iqr_outlier,MentHlth,205236
iqr_outlier,MentHlth,205241
iqr_outlier,MentHlth,205254
iqr_outlier,MentHlth,205255
iqr_outlier,MentHlth,205273
iqr_outlier,MentHlth,205276
iqr_outlier,MentHlth,205293
iqr_outlier,MentHlth,205295
iqr_outlier,MentHlth,205300
iqr_outlier,MentHlth,205303
iqr_outlier,MentHlth,205314
iqr_outlier,MentHlth,205317
iqr_outlier,MentHlth,205318
iqr_outlier,MentHlth,205322
iqr_outlier,MentHlth,205326
iqr_outlier,MentHlth,205330
iqr_outlier,MentHlth,205335
iqr_outlier,MentHlth,205342
iqr_outlier,MentHlth,205349
iqr_outlier,MentHlth,205363
iqr_outlier,MentHlth,205367
iqr_outlier,MentHlth,205369
iqr_outlier,MentHlth,205373
iqr_outlier,MentHlth,205380
iqr_outlier,MentHlth,205384
iqr_outlier,MentHlth,205390
iqr_outlier,MentHlth,205393
iqr_outlier,MentHlth,205396
iqr_outlier,MentHlth,205400
iqr_outlier,MentHlth,205405
iqr_outlier,MentHlth,205408
iqr_outlier,MentHlth,205409
iqr_outlier,MentHlth,205413
iqr_outlier,MentHlth,205421
iqr_outlier,MentHlth,205424
iqr_outlier,MentHlth,205426
iqr_outlier,MentHlth,205429
iqr_outlier,MentHlth,205435
iqr_outlier,MentHlth,205438
iqr_outlier,MentHlth,205446
iqr_outlier,MentHlth,205471
iqr_outlier,MentHlth,205476
iqr_outlier,MentHlth,205477
iqr_outlier,MentHlth,205493
iqr_outlier,MentHlth,205499
iqr_outlier,MentHlth,205504
iqr_outlier,MentHlth,205513
iqr_outlier,MentHlth,205514
iqr_outlier,MentHlth,205524
iqr_outlier,MentHlth,205525
iqr_outlier,MentHlth,205533
iqr_outlier,MentHlth,205534
iqr_outlier,MentHlth,205538
iqr_outlier,MentHlth,205539
iqr_outlier,MentHlth,205543
iqr_outlier,MentHlth,205553
iqr_outlier,MentHlth,205556
iqr_outlier,MentHlth,205557
iqr_outlier,MentHlth,205558
iqr_outlier,MentHlth,205565
iqr_outlier,MentHlth,205566
iqr_outlier,MentHlth,205586
iqr_outlier,MentHlth,205592
iqr_outlier,MentHlth,205595
iqr_outlier,MentHlth,205607
iqr_outlier,MentHlth,205608
iqr_outlier,MentHlth,205628
iqr_outlier,MentHlth,205631
iqr_outlier,MentHlth,205632
iqr_outlier,MentHlth,205638
iqr_outlier,MentHlth,205653
iqr_outlier,MentHlth,205659
iqr_outlier,MentHlth,205660
iqr_outlier,MentHlth,205666
iqr_outlier,MentHlth,205674
iqr_outlier,MentHlth,205677
iqr_outlier,MentHlth,205684
iqr_outlier,MentHlth,205690
iqr_outlier,MentHlth,205693
iqr_outlier,MentHlth,205700
iqr_outlier,MentHlth,205702
iqr_outlier,MentHlth,205707
iqr_outlier,MentHlth,205708
iqr_outlier,MentHlth,205709
iqr_outlier,MentHlth,205712
iqr_outlier,MentHlth,205723
iqr_outlier,MentHlth,205726
iqr_outlier,MentHlth,205733
iqr_outlier,MentHlth,205734
iqr_outlier,MentHlth,205735
iqr_outlier,MentHlth,205737
iqr_outlier,MentHlth,205748
iqr_outlier,MentHlth,205754
iqr_outlier,MentHlth,205765
iqr_outlier,MentHlth,205768
iqr_outlier,MentHlth,205800
iqr_outlier,MentHlth,205802
iqr_outlier,MentHlth,205803
iqr_outlier,MentHlth,205804
iqr_outlier,MentHlth,205812
iqr_outlier,MentHlth,205814
iqr_outlier,MentHlth,205815
iqr_outlier,MentHlth,205820
iqr_outlier,MentHlth,205822
iqr_outlier,MentHlth,205825
iqr_outlier,MentHlth,205830
iqr_outlier,MentHlth,205839
iqr_outlier,MentHlth,205843
iqr_outlier,MentHlth,205846
iqr_outlier,MentHlth,205850
iqr_outlier,MentHlth,205853
iqr_outlier,MentHlth,205859
iqr_outlier,MentHlth,205860
iqr_outlier,MentHlth,205867
iqr_outlier,MentHlth,205870
iqr_outlier,MentHlth,205875
iqr_outlier,MentHlth,205876
iqr_outlier,MentHlth,205878
iqr_outlier,MentHlth,205885
iqr_outlier,MentHlth,205886
iqr_outlier,MentHlth,205888
iqr_outlier,MentHlth,205889
iqr_outlier,MentHlth,205900
iqr_outlier,MentHlth,205901
iqr_outlier,MentHlth,205917
iqr_outlier,MentHlth,205919
iqr_outlier,MentHlth,205927
iqr_outlier,MentHlth,205931
iqr_outlier,MentHlth,205943
iqr_outlier,MentHlth,205945
iqr_outlier,MentHlth,205947
iqr_outlier,MentHlth,205951
iqr_outlier,MentHlth,205960
iqr_outlier,MentHlth,205969
iqr_outlier,MentHlth,205971
iqr_outlier,MentHlth,205979
iqr_outlier,MentHlth,205988
iqr_outlier,MentHlth,205989
iqr_outlier,MentHlth,205997
iqr_outlier,MentHlth,205999
iqr_outlier,MentHlth,206001
iqr_outlier,MentHlth,206005
iqr_outlier,MentHlth,206011
iqr_outlier,MentHlth,206015
iqr_outlier,MentHlth,206016
iqr_outlier,MentHlth,206020
iqr_outlier,MentHlth,206023
iqr_outlier,MentHlth,206032
iqr_outlier,MentHlth,206035
iqr_outlier,MentHlth,206036
iqr_outlier,MentHlth,206042
iqr_outlier,MentHlth,206044
iqr_outlier,MentHlth,206051
iqr_outlier,MentHlth,206052
iqr_outlier,MentHlth,206054
iqr_outlier,MentHlth,206062
iqr_outlier,MentHlth,206064
iqr_outlier,MentHlth,206069
iqr_outlier,MentHlth,206074
iqr_outlier,MentHlth,206076
iqr_outlier,MentHlth,206083
iqr_outlier,MentHlth,206085
iqr_outlier,MentHlth,206089
iqr_outlier,MentHlth,206095
iqr_outlier,MentHlth,206100
iqr_outlier,MentHlth,206107
iqr_outlier,MentHlth,206112
iqr_outlier,MentHlth,206116
iqr_outlier,MentHlth,206117
iqr_outlier,MentHlth,206119
iqr_outlier,MentHlth,206121
iqr_outlier,MentHlth,206124
iqr_outlier,MentHlth,206126
iqr_outlier,MentHlth,206141
iqr_outlier,MentHlth,206142
iqr_outlier,MentHlth,206147
iqr_outlier,MentHlth,206154
iqr_outlier,MentHlth,206157
iqr_outlier,MentHlth,206162
iqr_outlier,MentHlth,206166
iqr_outlier,MentHlth,206167
iqr_outlier,MentHlth,206185
iqr_outlier,MentHlth,206188
iqr_outlier,MentHlth,206190
iqr_outlier,MentHlth,206193
iqr_outlier,MentHlth,206197
iqr_outlier,MentHlth,206206
iqr_outlier,MentHlth,206214
iqr_outlier,MentHlth,206215
iqr_outlier,MentHlth,206217
iqr_outlier,MentHlth,206220
iqr_outlier,MentHlth,206228
iqr_outlier,MentHlth,206235
iqr_outlier,MentHlth,206238
iqr_outlier,MentHlth,206244
iqr_outlier,MentHlth,206247
iqr_outlier,MentHlth,206248
iqr_outlier,MentHlth,206254
iqr_outlier,MentHlth,206256
iqr_outlier,MentHlth,206258
iqr_outlier,MentHlth,206268
iqr_outlier,MentHlth,206269
iqr_outlier,MentHlth,206271
iqr_outlier,MentHlth,206273
iqr_outlier,MentHlth,206296
iqr_outlier,MentHlth,206300
iqr_outlier,MentHlth,206361
iqr_outlier,MentHlth,206364
iqr_outlier,MentHlth,206394
iqr_outlier,MentHlth,206396
iqr_outlier,MentHlth,206410
iqr_outlier,MentHlth,206416
iqr_outlier,MentHlth,206446
iqr_outlier,MentHlth,206463
iqr_outlier,MentHlth,206465
iqr_outlier,MentHlth,206467
iqr_outlier,MentHlth,206471
iqr_outlier,MentHlth,206481
iqr_outlier,MentHlth,206493
iqr_outlier,MentHlth,206497
iqr_outlier,MentHlth,206498
iqr_outlier,MentHlth,206501
iqr_outlier,MentHlth,206517
iqr_outlier,MentHlth,206520
iqr_outlier,MentHlth,206527
iqr_outlier,MentHlth,206532
iqr_outlier,MentHlth,206543
iqr_outlier,MentHlth,206568
iqr_outlier,MentHlth,206571
iqr_outlier,MentHlth,206578
iqr_outlier,MentHlth,206580
iqr_outlier,MentHlth,206597
iqr_outlier,MentHlth,206604
iqr_outlier,MentHlth,206618
iqr_outlier,MentHlth,206619
iqr_outlier,MentHlth,206645
iqr_outlier,MentHlth,206647
iqr_outlier,MentHlth,206661
iqr_outlier,MentHlth,206663
iqr_outlier,MentHlth,206668
iqr_outlier,MentHlth,206685
iqr_outlier,MentHlth,206691
iqr_outlier,MentHlth,206693
iqr_outlier,MentHlth,206704
iqr_outlier,MentHlth,206705
iqr_outlier,MentHlth,206723
iqr_outlier,MentHlth,206726
iqr_outlier,MentHlth,206727
iqr_outlier,MentHlth,206740
iqr_outlier,MentHlth,206762
iqr_outlier,MentHlth,206798
iqr_outlier,MentHlth,206811
iqr_outlier,MentHlth,206832
iqr_outlier,MentHlth,206840
iqr_outlier,MentHlth,206842
iqr_outlier,MentHlth,206847
iqr_outlier,MentHlth,206858
iqr_outlier,MentHlth,206863
iqr_outlier,MentHlth,206868
iqr_outlier,MentHlth,206871
iqr_outlier,MentHlth,206873
iqr_outlier,MentHlth,206876
iqr_outlier,MentHlth,206886
iqr_outlier,MentHlth,206891
iqr_outlier,MentHlth,206905
iqr_outlier,MentHlth,206906
iqr_outlier,MentHlth,206926
iqr_outlier,MentHlth,206934
iqr_outlier,MentHlth,206950
iqr_outlier,MentHlth,206961
iqr_outlier,MentHlth,206962
iqr_outlier,MentHlth,206999
iqr_outlier,MentHlth,207002
iqr_outlier,MentHlth,207024
iqr_outlier,MentHlth,207037
iqr_outlier,MentHlth,207042
iqr_outlier,MentHlth,207043
iqr_outlier,MentHlth,207046
iqr_outlier,MentHlth,207049
iqr_outlier,MentHlth,207062
iqr_outlier,MentHlth,207064
iqr_outlier,MentHlth,207070
iqr_outlier,MentHlth,207075
iqr_outlier,MentHlth,207077
iqr_outlier,MentHlth,207083
iqr_outlier,MentHlth,207092
iqr_outlier,MentHlth,207094
iqr_outlier,MentHlth,207095
iqr_outlier,MentHlth,207101
iqr_outlier,MentHlth,207110
iqr_outlier,MentHlth,207115
iqr_outlier,MentHlth,207118
iqr_outlier,MentHlth,207121
iqr_outlier,MentHlth,207129
iqr_outlier,MentHlth,207130
iqr_outlier,MentHlth,207138
iqr_outlier,MentHlth,207147
iqr_outlier,MentHlth,207157
iqr_outlier,MentHlth,207159
iqr_outlier,MentHlth,207171
iqr_outlier,MentHlth,207188
iqr_outlier,MentHlth,207192
iqr_outlier,MentHlth,207205
iqr_outlier,MentHlth,207207
iqr_outlier,MentHlth,207221
iqr_outlier,MentHlth,207224
iqr_outlier,MentHlth,207225
iqr_outlier,MentHlth,207237
iqr_outlier,MentHlth,207242
iqr_outlier,MentHlth,207248
iqr_outlier,MentHlth,207267
iqr_outlier,MentHlth,207280
iqr_outlier,MentHlth,207291
iqr_outlier,MentHlth,207300
iqr_outlier,MentHlth,207303
iqr_outlier,MentHlth,207313
iqr_outlier,MentHlth,207328
iqr_outlier,MentHlth,207331
iqr_outlier,MentHlth,207336
iqr_outlier,MentHlth,207340
iqr_outlier,MentHlth,207346
iqr_outlier,MentHlth,207356
iqr_outlier,MentHlth,207359
iqr_outlier,MentHlth,207374
iqr_outlier,MentHlth,207378
iqr_outlier,MentHlth,207381
iqr_outlier,MentHlth,207383
iqr_outlier,MentHlth,207386
iqr_outlier,MentHlth,207396
iqr_outlier,MentHlth,207397
iqr_outlier,MentHlth,207403
iqr_outlier,MentHlth,207406
iqr_outlier,MentHlth,207424
iqr_outlier,MentHlth,207433
iqr_outlier,MentHlth,207446
iqr_outlier,MentHlth,207460
iqr_outlier,MentHlth,207464
iqr_outlier,MentHlth,207467
iqr_outlier,MentHlth,207468
iqr_outlier,MentHlth,207473
iqr_outlier,MentHlth,207482
iqr_outlier,MentHlth,207483
iqr_outlier,MentHlth,207484
iqr_outlier,MentHlth,207498
iqr_outlier,MentHlth,207502
iqr_outlier,MentHlth,207506
iqr_outlier,MentHlth,207509
iqr_outlier,MentHlth,207516
iqr_outlier,MentHlth,207521
iqr_outlier,MentHlth,207526
iqr_outlier,MentHlth,207559
iqr_outlier,MentHlth,207566
iqr_outlier,MentHlth,207567
iqr_outlier,MentHlth,207589
iqr_outlier,MentHlth,207599
iqr_outlier,MentHlth,207605
iqr_outlier,MentHlth,207615
iqr_outlier,MentHlth,207621
iqr_outlier,MentHlth,207627
iqr_outlier,MentHlth,207645
iqr_outlier,MentHlth,207656
iqr_outlier,MentHlth,207658
iqr_outlier,MentHlth,207672
iqr_outlier,MentHlth,207675
iqr_outlier,MentHlth,207688
iqr_outlier,MentHlth,207689
iqr_outlier,MentHlth,207690
iqr_outlier,MentHlth,207693
iqr_outlier,MentHlth,207698
iqr_outlier,MentHlth,207714
iqr_outlier,MentHlth,207715
iqr_outlier,MentHlth,207716
iqr_outlier,MentHlth,207718
iqr_outlier,MentHlth,207730
iqr_outlier,MentHlth,207735
iqr_outlier,MentHlth,207736
iqr_outlier,MentHlth,207766
iqr_outlier,MentHlth,207770
iqr_outlier,MentHlth,207776
iqr_outlier,MentHlth,207779
iqr_outlier,MentHlth,207790
iqr_outlier,MentHlth,207796
iqr_outlier,MentHlth,207797
iqr_outlier,MentHlth,207801
iqr_outlier,MentHlth,207812
iqr_outlier,MentHlth,207830
iqr_outlier,MentHlth,207839
iqr_outlier,MentHlth,207855
iqr_outlier,MentHlth,207873
iqr_outlier,MentHlth,207880
iqr_outlier,MentHlth,207918
iqr_outlier,MentHlth,207927
iqr_outlier,MentHlth,207928
iqr_outlier,MentHlth,207936
iqr_outlier,MentHlth,207938
iqr_outlier,MentHlth,207939
iqr_outlier,MentHlth,207947
iqr_outlier,MentHlth,207950
iqr_outlier,MentHlth,207951
iqr_outlier,MentHlth,207960
iqr_outlier,MentHlth,207962
iqr_outlier,MentHlth,207964
iqr_outlier,MentHlth,207965
iqr_outlier,MentHlth,207974
iqr_outlier,MentHlth,207979
iqr_outlier,MentHlth,208017
iqr_outlier,MentHlth,208021
iqr_outlier,MentHlth,208033
iqr_outlier,MentHlth,208043
iqr_outlier,MentHlth,208049
iqr_outlier,MentHlth,208051
iqr_outlier,MentHlth,208055
iqr_outlier,MentHlth,208092
iqr_outlier,MentHlth,208098
iqr_outlier,MentHlth,208138
iqr_outlier,MentHlth,208142
iqr_outlier,MentHlth,208144
iqr_outlier,MentHlth,208145
iqr_outlier,MentHlth,208147
iqr_outlier,MentHlth,208150
iqr_outlier,MentHlth,208165
iqr_outlier,MentHlth,208181
iqr_outlier,MentHlth,208188
iqr_outlier,MentHlth,208209
iqr_outlier,MentHlth,208232
iqr_outlier,MentHlth,208234
iqr_outlier,MentHlth,208240
iqr_outlier,MentHlth,208244
iqr_outlier,MentHlth,208258
iqr_outlier,MentHlth,208260
iqr_outlier,MentHlth,208262
iqr_outlier,MentHlth,208265
iqr_outlier,MentHlth,208266
iqr_outlier,MentHlth,208272
iqr_outlier,MentHlth,208286
iqr_outlier,MentHlth,208304
iqr_outlier,MentHlth,208316
iqr_outlier,MentHlth,208321
iqr_outlier,MentHlth,208327
iqr_outlier,MentHlth,208331
iqr_outlier,MentHlth,208334
iqr_outlier,MentHlth,208360
iqr_outlier,MentHlth,208361
iqr_outlier,MentHlth,208364
iqr_outlier,MentHlth,208368
iqr_outlier,MentHlth,208372
iqr_outlier,MentHlth,208373
iqr_outlier,MentHlth,208390
iqr_outlier,MentHlth,208401
iqr_outlier,MentHlth,208409
iqr_outlier,MentHlth,208421
iqr_outlier,MentHlth,208458
iqr_outlier,MentHlth,208479
iqr_outlier,MentHlth,208484
iqr_outlier,MentHlth,208490
iqr_outlier,MentHlth,208491
iqr_outlier,MentHlth,208496
iqr_outlier,MentHlth,208500
iqr_outlier,MentHlth,208510
iqr_outlier,MentHlth,208520
iqr_outlier,MentHlth,208537
iqr_outlier,MentHlth,208540
iqr_outlier,MentHlth,208562
iqr_outlier,MentHlth,208565
iqr_outlier,MentHlth,208570
iqr_outlier,MentHlth,208580
iqr_outlier,MentHlth,208608
iqr_outlier,MentHlth,208620
iqr_outlier,MentHlth,208628
iqr_outlier,MentHlth,208632
iqr_outlier,MentHlth,208644
iqr_outlier,MentHlth,208645
iqr_outlier,MentHlth,208650
iqr_outlier,MentHlth,208651
iqr_outlier,MentHlth,208653
iqr_outlier,MentHlth,208662
iqr_outlier,MentHlth,208665
iqr_outlier,MentHlth,208681
iqr_outlier,MentHlth,208684
iqr_outlier,MentHlth,208689
iqr_outlier,MentHlth,208693
iqr_outlier,MentHlth,208706
iqr_outlier,MentHlth,208716
iqr_outlier,MentHlth,208725
iqr_outlier,MentHlth,208730
iqr_outlier,MentHlth,208737
iqr_outlier,MentHlth,208750
iqr_outlier,MentHlth,208779
iqr_outlier,MentHlth,208782
iqr_outlier,MentHlth,208783
iqr_outlier,MentHlth,208790
iqr_outlier,MentHlth,208794
iqr_outlier,MentHlth,208795
iqr_outlier,MentHlth,208812
iqr_outlier,MentHlth,208828
iqr_outlier,MentHlth,208841
iqr_outlier,MentHlth,208883
iqr_outlier,MentHlth,208893
iqr_outlier,MentHlth,208905
iqr_outlier,MentHlth,208909
iqr_outlier,MentHlth,208912
iqr_outlier,MentHlth,208924
iqr_outlier,MentHlth,208930
iqr_outlier,MentHlth,208933
iqr_outlier,MentHlth,208941
iqr_outlier,MentHlth,208950
iqr_outlier,MentHlth,208956
iqr_outlier,MentHlth,208959
iqr_outlier,MentHlth,208965
iqr_outlier,MentHlth,208986
iqr_outlier,MentHlth,208988
iqr_outlier,MentHlth,209035
iqr_outlier,MentHlth,209038
iqr_outlier,MentHlth,209044
iqr_outlier,MentHlth,209045
iqr_outlier,MentHlth,209046
iqr_outlier,MentHlth,209047
iqr_outlier,MentHlth,209050
iqr_outlier,MentHlth,209056
iqr_outlier,MentHlth,209057
iqr_outlier,MentHlth,209063
iqr_outlier,MentHlth,209070
iqr_outlier,MentHlth,209071
iqr_outlier,MentHlth,209076
iqr_outlier,MentHlth,209077
iqr_outlier,MentHlth,209091
iqr_outlier,MentHlth,209097
iqr_outlier,MentHlth,209108
iqr_outlier,MentHlth,209111
iqr_outlier,MentHlth,209115
iqr_outlier,MentHlth,209120
iqr_outlier,MentHlth,209140
iqr_outlier,MentHlth,209145
iqr_outlier,MentHlth,209166
iqr_outlier,MentHlth,209183
iqr_outlier,MentHlth,209189
iqr_outlier,MentHlth,209197
iqr_outlier,MentHlth,209200
iqr_outlier,MentHlth,209207
iqr_outlier,MentHlth,209227
iqr_outlier,MentHlth,209230
iqr_outlier,MentHlth,209234
iqr_outlier,MentHlth,209240
iqr_outlier,MentHlth,209249
iqr_outlier,MentHlth,209251
iqr_outlier,MentHlth,209258
iqr_outlier,MentHlth,209268
iqr_outlier,MentHlth,209281
iqr_outlier,MentHlth,209293
iqr_outlier,MentHlth,209299
iqr_outlier,MentHlth,209302
iqr_outlier,MentHlth,209309
iqr_outlier,MentHlth,209337
iqr_outlier,MentHlth,209349
iqr_outlier,MentHlth,209360
iqr_outlier,MentHlth,209363
iqr_outlier,MentHlth,209383
iqr_outlier,MentHlth,209389
iqr_outlier,MentHlth,209395
iqr_outlier,MentHlth,209421
iqr_outlier,MentHlth,209426
iqr_outlier,MentHlth,209435
iqr_outlier,MentHlth,209445
iqr_outlier,MentHlth,209446
iqr_outlier,MentHlth,209460
iqr_outlier,MentHlth,209466
iqr_outlier,MentHlth,209478
iqr_outlier,MentHlth,209480
iqr_outlier,MentHlth,209488
iqr_outlier,MentHlth,209491
iqr_outlier,MentHlth,209505
iqr_outlier,MentHlth,209508
iqr_outlier,MentHlth,209514
iqr_outlier,MentHlth,209519
iqr_outlier,MentHlth,209520
iqr_outlier,MentHlth,209529
iqr_outlier,MentHlth,209530
iqr_outlier,MentHlth,209533
iqr_outlier,MentHlth,209536
iqr_outlier,MentHlth,209539
iqr_outlier,MentHlth,209544
iqr_outlier,MentHlth,209550
iqr_outlier,MentHlth,209560
iqr_outlier,MentHlth,209566
iqr_outlier,MentHlth,209567
iqr_outlier,MentHlth,209571
iqr_outlier,MentHlth,209582
iqr_outlier,MentHlth,209595
iqr_outlier,MentHlth,209620
iqr_outlier,MentHlth,209628
iqr_outlier,MentHlth,209645
iqr_outlier,MentHlth,209661
iqr_outlier,MentHlth,209667
iqr_outlier,MentHlth,209673
iqr_outlier,MentHlth,209680
iqr_outlier,MentHlth,209689
iqr_outlier,MentHlth,209692
iqr_outlier,MentHlth,209694
iqr_outlier,MentHlth,209702
iqr_outlier,MentHlth,209712
iqr_outlier,MentHlth,209724
iqr_outlier,MentHlth,209729
iqr_outlier,MentHlth,209732
iqr_outlier,MentHlth,209741
iqr_outlier,MentHlth,209746
iqr_outlier,MentHlth,209752
iqr_outlier,MentHlth,209756
iqr_outlier,MentHlth,209762
iqr_outlier,MentHlth,209774
iqr_outlier,MentHlth,209782
iqr_outlier,MentHlth,209795
iqr_outlier,MentHlth,209802
iqr_outlier,MentHlth,209803
iqr_outlier,MentHlth,209806
iqr_outlier,MentHlth,209826
iqr_outlier,MentHlth,209827
iqr_outlier,MentHlth,209832
iqr_outlier,MentHlth,209851
iqr_outlier,MentHlth,209860
